postal_code,dist_to_cbd_m
680640,16884.7
120705,10360.2
120713,10153.9
120379,10003.4
120608,9689.8
120365,9565.5
120105,10000.2
120348,9637.3
120461,9901.5
120416,9351.1
120605,9555.5
120355,9684.3
120338,9759.1
120112,10032.0
370034,6356.5
370024,6460.0
370048,5920.3
370023,6461.9
400321,7681.2
400019,7257.4
380102,5252.7
390099,4895.9
380099,5486.1
380106,5190.5
400025,7125.5
430009,5977.7
430022,5845.0
400329,7593.2
400346,7069.7
400319,7557.3
400015,7243.6
400415,6387.7
381125,5361.9
402003,6427.7
391030,4502.3
392003,4335.8
400023,7167.3
380105,5213.1
370027,6382.5
430004,5946.0
530119,8688.9
530623,10117.1
530112,8771.6
530629,10003.1
530658,10420.9
530709,9999.1
530682,10623.8
530154,8148.1
530309,10266.7
530703,9911.5
530693,10962.0
530613,10108.2
530678,10232.9
530969,10881.9
530352,11052.0
530242,9251.8
530253,9547.7
530909,10967.0
530953,10568.9
531698,10794.4
530535,11053.0
530835,10419.0
530324,10514.0
530603,10361.0
530540,11235.5
531470,11872.8
533470,11771.6
530372,9722.9
530220,8819.7
537984,11317.1
532985,11155.5
530549,11291.4
530918,10689.6
530946,10509.0
530512,10473.6
530526,10858.0
530302,10448.1
530422,11044.5
530373,9672.5
530465,10915.6
532471,11731.7
530959,10680.6
530651,10283.7
530441,11419.8
600249,14011.6
600304,14602.7
600302,14617.4
600261,14003.1
601225,14245.7
600110,14125.2
600207,13488.8
600321,15229.1
600414,12234.0
600341,15158.6
600301,14479.5
600273,13435.5
600317,15063.4
600328,15294.3
600407,12046.4
600220,14132.0
600234,13655.0
600269,13352.4
602287,13313.9
603285,13065.4
640191,16825.9
610111,15257.7
640186,16981.5
640208,16764.1
640213,17004.7
610121,15252.4
610119,15179.4
640464,16097.0
640433,16163.4
640487,15529.3
640451,16551.6
640513,16194.8
640503,16528.9
640414,15859.6
640914,19239.7
640422,15703.1
640745,18416.8
640430,15847.6
640759,18371.4
640637,18212.1
640428,15862.2
641268,17478.5
610177,15434.2
640844,18914.5
640521,16424.2
610158,15166.1
610348,15912.7
640266,17523.8
610366,15796.7
641684,17675.2
640647,18196.2
640641,18340.8
614337,15579.5
640838,18750.5
644276,18047.8
640975,18614.6
640261,17335.0
640263,17421.8
640436,16123.7
640618,17942.8
641652,17966.3
643987,18318.7
640631,18037.6
644987,18287.6
642989,18319.6
640690,17279.5
643662,17405.3
640523,16543.9
640918,19293.6
640830,18801.1
640556,16727.8
641669,17706.0
640548,16891.6
610363,15691.0
641681,17561.3
641680,17532.8
641665,17584.1
320028,4639.7
320027,4669.7
330023,3887.2
380011,3945.6
320014,4500.0
330043,4351.6
330072,4681.9
320005,4375.6
330093,4739.3
200806,2872.6
334038,4467.0
320053,4869.9
321017,4929.9
321101,4894.1
210681,3283.3
210684,3336.9
200816,2716.9
320013,4467.1
431010,4011.8
381014,4032.3
440019,7419.4
440034,7117.9
440064,6755.5
440004,7732.9
440073,6696.1
440079,6561.6
510142,14816.4
510759,13626.4
510765,13796.2
510755,13791.3
510234,15755.0
510425,14875.5
510516,14257.4
510181,15038.0
510569,14388.0
510461,15338.8
510757,13736.3
510610,14239.0
510467,15312.6
510573,14436.1
510104,15097.5
510724,14253.1
510254,15556.2
510230,15628.9
510428,15009.7
510199,15128.3
510740,13984.1
510614,14238.5
510237,15886.5
510267,15367.7
510137,14791.6
510135,14760.1
510647,14260.8
510134,14701.2
510711,14446.8
510541,14532.7
510502,14579.6
821106,13937.5
820135,13565.9
823603,14577.5
820647,14443.2
820193,14283.9
822168,14019.3
821126,13858.9
822161,14221.9
820134,13618.0
822160,14213.4
820299,14394.9
822635,14628.2
824168,13948.7
822169,13902.4
821636,14573.8
821613,14688.9
821313,14963.2
821302,14528.2
823622,14457.3
823272,14170.7
823268,14143.0
823269,14196.3
821306,14729.9
823306,14787.0
823271,14318.8
821637,14553.9
821176,14144.9
821642,14523.9
824107,13879.1
823102,13981.4
822172,14039.4
824204,13826.1
820296,14282.0
822617,14665.1
823618,14601.9
821268,14184.0
820115,13739.6
140086,6189.2
140094,6094.1
141168,5386.7
140171,5329.8
270002,7798.3
130020,7935.9
270005,7675.9
130005,7945.5
270041,6929.5
270004,7711.2
140168,5346.7
272003,6631.4
140129,4219.4
143061,4490.3
270007,7724.8
270008,7652.2
130018,8020.1
270013,7466.1
274018,7224.8
752593,18628.6
753590,18497.2
750486,19379.1
750425,19129.9
750492,19392.3
750485,19436.3
750402,19148.0
750311,18192.5
752589,18500.3
750321,18231.9
750489,19244.5
750410,18971.1
750484,19496.4
753588,18609.0
750422,19027.2
750414,18821.0
753507,18782.5
753504,18582.8
752507,18869.3
753351,18779.4
753350,18617.4
750316,18213.8
751340,18411.9
750315,18274.6
753352,18614.8
753468,18791.2
750333,18376.1
752341,18447.2
751503,18660.2
754351,18766.0
541281,12101.4
540194,13221.4
540148,13210.5
543290,13450.3
542292,13364.8
540156,13339.2
541296,13555.5
543203,12326.6
542314,12506.3
540233,12900.2
540141,13020.0
792438,12325.7
792413,12029.9
541211,12299.8
792443,12071.6
543277,11798.9
541201,12424.4
544223,12662.3
792410,11964.2
543332,13039.1
542327,12972.2
541332,13026.2
542332,13029.6
544277,11759.5
544333,12958.5
541266,11966.0
542273,12082.8
542184,13463.3
541299,13600.4
540193,13292.2
541159,13015.5
543192,13465.1
540229,12775.3
540244,13164.7
540145,13136.0
542308,12308.6
540251,13233.8
541298,13463.4
540236,12889.1
541318,12818.2
540237,12779.6
542333,12960.0
541280,12134.3
543189,13563.0
541189,13608.7
543302,12254.5
542307,12302.6
542316,12695.4
543315,12624.5
543324,12770.4
542205,12260.3
550151,9719.5
550110,9648.3
550230,8172.3
550305,7863.0
550139,9693.4
551535,10181.4
550202,7820.5
550221,8581.5
550237,7955.4
550246,7741.9
550245,7766.1
550328,7516.9
550403,7240.6
550507,10034.7
550534,10252.4
550212,8352.1
550419,7663.8
550148,9621.0
550537,10190.7
550516,9898.0
550520,9983.9
551232,7955.2
520406,13291.4
520439,13919.5
520846,12024.6
521225,13842.8
520207,13436.6
521244,13128.5
520285,13406.2
520909,12200.2
521869,11926.5
522869,11942.6
522499,14288.8
520445,13725.0
520841,11861.3
520832,11838.3
520117,12953.9
520886,11627.2
520282,13249.2
520487,14470.2
520365,14609.5
520259,13468.4
520724,12259.6
520806,11669.8
520845,11939.7
520164,13722.0
522497,14463.2
521861,12317.8
520879,11589.0
520708,12515.4
520370,14536.9
520734,12318.9
520705,12483.0
521141,12579.0
521450,13877.4
526842,12181.1
520424,13467.0
520852,12108.0
520817,11789.7
520910,12090.5
526230,13626.3
520505,13089.6
520205,13448.5
520321,13913.7
520488,14375.7
520493,14183.4
520279,13107.9
520320,13859.7
520366,14696.2
520351,14540.6
520298,13695.3
524491,14426.9
521880,11675.7
520356,14508.2
522491,14352.7
520736,12380.5
521862,12277.2
527498,14627.1
521858,12276.8
520317,13883.6
520718,12490.1
520165,13754.0
520804,11728.3
523497,14537.3
520815,11834.5
525497,14663.7
520912,12135.7
520151,13598.2
520141,13383.9
523167,13651.6
521168,13595.1
521498,14637.4
520430,13783.2
520105,12695.1
520892,11237.2
521874,11780.3
521896,11485.7
520857,12171.0
521149,12554.7
520858,12342.6
310056,5809.5
310003,6058.0
310194,5191.4
310038,5634.6
310098,6053.9
310059,5777.9
310073,5509.1
310232,5927.4
313085,5744.2
310126,5955.0
350118,5776.4
310100,6096.5
350140,5719.2
310226,6116.0
310219,6462.5
350113,5880.8
310247,5190.3
312080,5619.0
310143,5735.4
310152,5525.4
310145,5636.9
312079,5556.9
310223,6294.4
310218,6454.1
310216,6419.8
310045,5678.5
312084,5691.2
311084,5643.8
313079,5552.0
310153,5470.6
730213,19955.6
730031,19609.9
730204,19636.1
730030,19560.7
730402,18441.6
733887,18017.2
730157,18634.2
732570,17558.0
736780,18908.8
730329,18035.9
730853,18315.7
730332,17958.6
730714,18366.5
730750,18808.6
730715,18350.0
730626,17427.3
730102,18489.6
730734,18606.9
730154,18632.0
730771,18911.9
730412,18127.9
730849,18551.6
730105,18548.3
730899,17854.6
730662,17720.2
730552,17471.9
730846,18717.5
733689,18361.8
730790,18331.3
730736,18537.4
732899,17930.9
731895,17980.8
730418,18091.8
732687,18065.3
730516,17912.0
731892,18265.1
732886,18163.6
730011,19075.2
730344,18124.5
730748,18830.2
732689,18330.1
734787,18618.8
736786,18772.0
730664,17806.1
730542,17095.2
730895,18031.5
731898,17795.9
730747,18625.1
731625,17466.8
730809,18892.2
733786,18700.4
731754,18899.5
734688,18246.0
730709,18231.1
730744,18551.2
730528,17529.4
730891,18217.0
730162,18584.1
730538,17344.9
730892,18215.8
731572,17598.5
730128,18739.7
730581,17205.0
730139,18844.0
730361,18109.3
760717,15844.4
760268,16924.2
760110,16664.9
760243,16527.7
760118,16929.7
760256,16589.6
760353,15676.5
760130,16628.3
760124,16732.8
760852,14633.8
760661,15271.7
760217,16464.0
760283,17182.1
760704,16198.0
760622,14910.7
763424,15345.3
760408,15678.8
760120,16806.0
760173,17008.7
760868,14368.3
760876,14508.9
760440,15252.5
760620,14966.7
760708,16171.9
760625,14869.5
760220,16563.8
760247,16673.3
760134,16501.2
760159,16510.3
761428,15271.7
760816,14227.0
760302,16137.5
760128,16667.4
760873,14486.9
763431,15023.4
760867,14402.0
762431,15037.4
760449,15300.6
763315,16380.8
760663,15028.9
760231,16618.5
760213,16367.6
760175,17059.1
760299,16889.9
764426,15337.8
763318,16490.4
763316,16435.6
760928,15866.2
760391,16031.7
760392,15946.4
760352,15713.9
760277,17039.3
760828,14591.8
760724,15877.4
760665,14993.2
760633,14898.6
560128,9585.6
560538,10064.9
560604,10682.9
560220,9046.9
560405,8527.6
560404,8542.4
560112,9750.8
560534,9913.2
560416,8862.1
560343,9277.8
560587,9475.9
560544,9908.6
560427,9385.0
560304,9071.1
560429,9356.5
560327,9141.2
560348,9041.9
560325,9235.3
562307,9029.5
560561,9545.8
560521,9849.1
560351,8827.4
560352,8838.0
460541,9505.1
464029,10418.1
460529,10018.9
461050,9338.2
460092,11329.1
470712,9761.7
460109,10687.0
460542,9454.9
460539,9746.5
460550,9904.5
460168,11095.4
460057,8939.5
460402,10484.7
460546,9723.0
460412,10167.3
470147,8734.3
460061,8934.4
470116,8194.9
460172,11125.3
470626,9038.3
460159,11167.3
460060,8951.3
460182,11099.1
410112,7963.1
470104,8185.1
470603,8458.5
460118,10849.7
460031,10560.3
460506,10574.5
460020,9971.4
460805,8979.1
460009,10438.4
460014,10282.9
410102,8013.6
470721,10099.7
410664,8437.7
461029,9228.2
570120,6944.9
570171,6904.1
570167,7045.2
570454,8566.6
570149,6613.5
570131,6753.7
570213,8050.1
570112,6902.6
570506,7155.3
570135,6641.5
570153,6826.1
570442,8529.3
570310,7470.9
570444,8456.4
570249,8524.0
570292,7933.3
570117,6914.6
650239,12928.9
650164,13948.9
650145,13994.2
650309,14030.4
650240,13058.8
650527,13702.0
650215,12871.5
650408,14797.0
650264,12562.6
650152,13848.5
650126,13825.0
650109,13592.2
650160,14094.3
650161,14069.7
650530,13685.1
650130,13835.6
650265,12495.3
650350,14223.6
650510,13112.8
650244,12698.3
650370,14076.0
650384,14034.0
650393,14193.6
650391,14189.8
650112,13758.6
650620,13535.6
652291,12499.1
650390,14173.0
650192,13643.6
650202,13346.4
650142,14061.9
650402,14845.5
650354,14147.4
653290,12406.5
090021,3497.8
161014,2162.9
090010,3591.8
160138,2872.8
160038,2713.3
090030,3686.1
080003,1621.0
080005,1579.1
162026,2815.9
161038,2319.1
090034,3430.9
100059,4320.9
090108,3136.0
090113,2914.6
150038,4655.6
102103,4279.0
102109,4702.4
161120,2616.8
163118,2792.9
150070,3862.4
164118,2748.1
100074,4842.1
101104,4357.9
150115,4094.8
100067,4767.5
150014,4876.2
164004,2112.0
163131,2546.2
164119,2621.9
163023,2722.3
161056,2570.8
670206,13085.0
670436,14080.0
670511,14672.3
670509,14554.0
670277,13241.2
670242,13783.7
670170,14077.2
672547,14689.9
670541,14608.5
670410,14312.3
670409,14289.1
670204,12973.4
670615,14902.4
670228,13451.9
670233,13496.6
670239,13815.0
671133,13441.1
260008,6215.1
260004,6124.2
260003,6100.1
590004,10425.4
590005,10406.5
591501,10480.1
260001,6141.0
590006,10322.0
180008,2060.5
051335,975.6
082002,1411.7
085301,1328.7
680019,15160.8
680115,15273.4
680677,17520.0
680452,16703.0
680294,16097.1
681485,16037.4
680705,16561.8
680281,16094.4
680434,16520.5
680763,16576.6
680565,16987.8
680293,16137.8
680217,15975.3
680340,16125.2
681683,17697.6
683684,17615.1
680503,16711.5
684687,17226.4
680277,15889.8
681672,17389.2
681670,17437.5
680007,15201.0
680502,16680.5
680274,15992.7
680453,16703.2
680109,15172.0
680755,16725.0
680107,15001.8
680133,15407.6
680601,17170.2
120714,10207.4
120345,9862.2
120612,9459.8
120362,9584.8
120363,9692.3
120109,9901.1
120349,9587.8
120347,9665.0
120205,10686.4
120337,9793.3
120425,9337.8
370045,6033.6
370050,5870.2
380052,4807.0
390095,4801.1
380045,4720.8
400317,7520.8
430001,5950.3
400304,7481.8
380097,5582.4
430003,5942.0
391010,4388.6
400349,7136.0
400315,7608.3
430008,5932.2
380044,4541.8
430011,6055.8
390049,4645.6
406002,6401.5
391056,4545.0
404002,6310.9
400022,7193.5
380050,4645.7
400013,7178.8
381123,5522.6
380128,5518.0
390043,4546.0
390060,4859.7
400334,7388.4
380133,5186.1
531986,11231.7
530126,8421.3
530681,10505.4
530684,10677.4
530125,8467.4
530619,10101.5
530116,8602.9
530669,10481.6
530304,10424.7
530113,8686.0
532174,8343.5
530307,10303.5
530616,10007.7
530122,8569.5
530555,11337.0
530567,11227.6
530911,11049.8
530604,10307.8
530406,11048.7
530527,10896.1
530557,11408.1
530569,11067.6
530249,9453.7
530550,11244.8
530688,10827.3
530912,11015.6
530326,10631.0
530547,11422.2
530572,11121.1
530405,11101.1
530648,10193.9
530414,11163.8
530456,11360.3
530468,11114.2
532470,11824.5
530837,10398.6
537981,11056.1
530973,10786.1
530339,10822.5
532981,11084.5
532984,11269.0
530573,11051.2
530923,10723.5
530624,10078.3
530955,10576.4
530944,10434.7
530238,9080.9
530579,11144.9
530558,11443.8
530128,8400.0
530429,11107.8
600235,13610.9
600250,13962.1
600339,15148.5
600102,13822.5
600330,15349.4
600283,13103.1
600284,13183.5
600404,12010.1
600403,12017.4
600260,13992.2
600316,14905.8
600278,13235.6
600336,15226.7
603288,13457.6
640215,17017.3
640498,15819.3
190001,2567.9
640425,15930.1
640477,15693.0
640457,16256.8
640516,16042.2
640514,16139.6
640518,16284.3
612337,15498.3
613339,15616.9
641273,18055.4
640820,18674.0
640445,16359.1
640976,18575.0
640822,18854.6
640965,18766.9
640426,15923.4
640553,16573.5
640765,18491.1
640730,18334.8
640856,18561.1
610153,15259.9
641271,17949.0
640520,16336.5
640456,16346.6
641674,17881.5
640634,18162.8
640619,18004.0
643668,17625.7
640611,17799.2
641196,16608.9
642197,16682.7
640687,17398.5
644197,16619.9
640817,18557.6
643273,18012.5
640815,18561.8
640746,18436.1
640947,19037.4
644667,17762.7
643268,17389.0
642675,17780.0
640461,16210.7
640467,16034.4
642658,17716.5
642653,18133.2
640625,18102.6
643653,18082.5
640453,16625.4
643673,17976.5
610359,15551.0
610180,15467.3
641653,18164.8
640547,16967.8
642987,18351.3
641686,17494.1
643686,17564.8
641517,15963.4
640831,18669.6
610162,15236.3
640695,17273.4
641666,17753.3
640693,17380.6
640472,15992.5
641679,17489.6
320075,4479.5
330094,4768.7
320041,4737.1
320043,4749.5
320100,4025.7
320094,4173.5
321016,4902.6
321104,4802.5
320010,4543.2
210052,3502.2
320123,3780.1
210015,2944.1
330059,4625.6
322004,4300.2
331059,4562.0
381002,3970.5
330007,3762.1
330055,4779.9
330048,4600.9
321106,4872.4
440008,7536.0
440030,7007.4
440006,7558.9
440044,7227.6
440014,7433.5
510633,14346.5
510252,15463.8
510446,15173.0
510143,14879.2
510122,14623.6
510450,15266.9
510194,15057.1
510214,15319.5
510477,15531.3
510256,15532.7
510704,14310.0
510124,14568.3
510700,14344.3
510139,14879.0
510146,14913.9
510189,14973.0
510774,13733.6
510750,13900.3
510640,14150.2
510274,15338.8
510486,15690.1
510637,14225.2
510110,14941.6
510613,14177.6
510242,15669.8
510245,15678.9
510155,15234.5
510220,15478.5
510717,14421.9
510460,15348.8
510548,14687.1
510538,14484.7
824199,14201.9
823204,13824.4
822641,14589.3
820114,13816.5
822633,14638.5
822615,14707.8
823167,14052.0
824601,14523.4
821170,13979.0
823211,13941.5
821615,14714.7
822602,14488.7
823312,15041.2
824619,14614.8
821312,15005.7
821289,14152.2
821266,14398.2
821272,14221.7
820118,13788.2
822175,14057.5
822638,14610.7
820294,14350.8
821270,14267.5
820190,14279.8
820116,13748.0
140091,6206.9
140165,5543.3
270019,7621.6
140170,5413.9
270021,7550.5
140161,5380.7
140097,6041.8
270047,7079.1
140143,5281.9
131028,8019.8
271003,6627.8
130027,8127.9
130017,8036.0
130013,7620.2
141060,4486.5
141052,4892.7
750482,19318.8
750406,19023.0
754466,19419.3
750407,19068.2
754504,18625.5
750488,19270.7
750487,19326.0
750359,18692.5
752351,18727.9
752467,18912.9
750480,18981.9
752468,18765.1
750476,18853.5
752356,18602.9
752353,18662.1
751352,18708.0
750472,18900.0
750467,18995.9
750408,19056.7
750415,18837.8
793443,12066.7
791436,12302.6
544157,13072.0
540146,13200.4
541184,13448.2
541313,12519.0
541157,13074.2
541185,13536.2
543295,13605.8
540152,13349.1
544183,13444.7
544291,13470.4
544224,12666.6
541303,12180.7
542297,13402.6
543296,13606.3
540101,12109.6
543298,13543.2
544309,12354.9
540202,12421.5
540113,12357.1
540153,13327.5
792432,12446.3
793403,11736.8
792453,12437.2
792445,12179.6
791410,12002.0
541334,13298.8
523493,14080.6
792439,12266.6
544264,11833.2
542210,12308.1
542213,12463.5
543326,12959.5
543333,12967.8
542265,11883.7
542272,12067.2
542280,12118.5
540197,13295.1
542187,13574.9
544307,12341.8
540110,12226.9
542291,13391.4
792406,11782.0
543158,13041.0
541311,12327.0
791404,11760.5
541206,12375.7
542320,12595.1
542206,12456.3
543307,12322.6
541203,12312.2
540241,12774.3
544301,12331.2
541325,12848.6
541319,12519.2
543259,13134.2
543260,13078.9
543282,12027.3
541315,12612.7
540135,12939.5
540137,13006.7
542116,12197.6
540103,12204.8
542202,12350.7
550113,9548.7
550204,7908.5
550262,7969.7
550307,7936.7
550540,10241.5
550531,10320.1
550553,9900.7
550232,8005.3
550143,9472.3
550226,8287.0
550324,7634.0
550410,7432.0
550415,7661.1
550135,9521.4
550427,7497.7
550317,7712.2
520269,13033.4
521255,13360.9
520402,13216.0
520217,13589.9
520438,13955.0
520825,11564.3
520930,11946.4
521138,12452.2
520140,12431.9
521888,11474.7
520443,13892.5
520261,13510.9
520149,13484.6
520340,14153.1
520916,12193.7
520470,14259.9
520318,13826.4
520864,12210.9
520350,14591.5
520384,14152.2
520489,14511.8
520368,14717.9
520392,14176.9
521102,12565.8
520498,14626.1
524230,13773.9
520450,13772.2
521493,14128.1
520369,14637.3
520730,12143.1
520726,12369.5
520733,12259.5
520848,12058.2
520933,11847.5
521247,13012.1
521868,11976.5
521107,12876.0
520911,12206.5
520861,12344.0
522522,12685.9
520225,13408.4
520491,14300.6
520289,13633.1
520723,12516.7
520306,13880.8
520855,12068.1
521229,13883.0
520109,12721.6
520112,12702.3
520339,14084.0
520133,13533.3
520903,12283.1
520716,12600.1
520932,11908.1
521167,13676.7
524518,12607.1
520327,14086.8
520314,13953.0
520324,14192.6
528230,13631.1
521895,11415.4
520460,14129.4
310195,5152.1
310018,5700.6
310123,6021.5
310119,6083.7
310203,6370.0
310233,5999.5
310157,5337.4
350146,5535.3
350105,5854.6
350109,5849.5
350101,5699.4
310221,6457.5
360013,6467.7
350115,5983.2
310252,5211.3
310011,5882.3
350145,5544.0
314079,5549.7
310237,6135.3
310254,5282.6
730111,18624.7
730024,19471.4
730025,19517.2
730201,19425.6
730343,18082.1
730630,17523.9
730350,18209.6
730729,18440.5
730728,18460.0
730706,18228.7
730759,18966.3
730525,17596.9
730760,18962.4
734682,18061.6
730549,17503.5
730416,18100.1
730766,18857.5
730408,18211.8
730669,18008.4
730603,17999.9
730336,17893.4
731684,18078.4
730526,17656.1
730543,17163.9
730401,18354.4
730605,17943.9
732684,18142.5
735782,18876.2
730535,17510.9
732894,18039.1
734684,18110.6
730010,19146.1
730036,19844.8
732688,18251.1
730037,19890.3
733688,18242.0
730758,18896.2
730501,17681.1
730702,18420.4
733687,18098.2
730753,18924.2
731502,17758.3
730870,18910.4
730701,18434.8
730165,18488.9
733685,18111.5
732683,18108.8
730857,18387.1
730529,17523.5
730861,18254.9
730822,18717.9
730679,18057.8
730828,18453.3
730511,17886.9
733683,18134.3
730865,18507.9
730360,18136.0
730652,17911.6
730510,17823.3
730635,17679.8
730647,17859.5
730134,18735.7
730403,18406.9
730420,18034.7
730821,18577.7
730307,18065.2
730405,18337.6
760725,15918.6
760157,16446.4
760141,16361.2
760132,16546.2
760270,16956.5
760145,16326.3
760225,16708.2
760747,16016.2
762424,15345.3
760201,16239.8
760748,15939.2
760321,16020.8
761316,16486.7
760389,16046.6
760634,14927.0
760260,16748.3
760367,16061.3
760279,17085.3
760758,15767.9
760312,16305.4
760230,16675.4
760291,16847.3
760862,14728.2
760236,16591.8
760223,16664.6
762430,15095.5
760781,15370.5
762429,15176.8
760304,16192.3
760458,15067.9
764431,14981.0
763334,16388.4
760741,16226.5
760926,15921.4
760651,15423.5
760323,15931.7
760161,16511.9
760790,15116.2
760149,16390.5
764432,14972.6
763432,14934.6
760360,15854.5
760356,15584.0
760824,14436.1
560120,9489.4
560451,9341.1
560218,8978.3
560565,9436.1
560560,9584.5
560503,10061.7
560633,10737.4
560441,9023.1
560320,8972.9
560126,9674.7
560301,9189.0
560212,9384.5
560573,9524.3
560464,9113.8
560321,8920.4
560648,10399.9
560552,9723.8
560620,10909.1
460106,11027.0
460514,10119.1
460110,10702.7
460002,9988.1
470150,8892.7
460423,9751.2
461045,9499.5
460129,10759.1
460426,9988.7
460526,10255.7
460042,10755.5
470103,8103.0
460086,11107.2
460095,11477.9
460517,10081.8
470627,9003.6
460082,11093.5
461052,11043.1
460130,10619.5
410654,8187.6
461055,11054.7
460137,10572.9
410645,8055.0
460516,10160.3
470767,11088.9
470722,10317.9
410657,8284.4
460405,10427.9
410103,8032.1
570023,7914.6
570189,7269.0
570185,7217.6
570175,7114.2
570239,8427.6
570154,6874.2
570229,8117.4
570264,8265.1
570207,7769.4
570177,7009.0
570192,7129.4
570178,7036.6
570183,7294.6
570223,8183.4
570134,6746.2
570174,7052.2
570453,8581.3
570137,6628.9
650504,13063.5
650184,13775.5
650135,13966.7
650261,12626.5
650347,14076.9
650154,13843.0
650539,13614.0
650541,13502.5
650175,13952.0
650249,12833.2
650242,12893.7
650114,13713.2
653291,12521.2
650209,13260.9
653289,12156.7
650102,13511.5
650101,13521.8
650639,13167.9
650122,13793.0
160040,2698.7
162012,2097.1
160146,2402.3
090104,3150.8
090107,3224.3
090110,2952.2
161034,2198.5
161050,2316.4
100050,4754.7
151076,3867.2
161052,2593.6
150013,4915.8
100053,4581.9
150012,4943.2
670105,13932.4
670219,13227.1
670116,13771.6
670236,13738.7
670139,13545.0
670412,14276.9
670514,14749.7
670172,14107.1
670184,14446.9
670473,14465.5
670439,14132.9
670519,14829.2
670502,14467.1
670272,13377.3
670614,14950.4
670610,14837.0
670179,14258.8
670152,13820.1
670475,14494.6
180271,1841.1
200642,2637.7
200641,2650.4
680008,15126.0
680103,14927.1
680106,15057.5
683686,17501.7
680283,16011.9
680707,16495.5
680518,16887.8
680284,16078.8
680464,16408.9
680421,16344.5
680406,16288.8
680210,15816.6
682684,17570.9
682689,17321.0
680461,16621.4
680472,16415.3
682690,17163.8
680485,16098.0
681674,17429.9
680471,16430.6
680234,15617.3
680510,16753.9
680792,16714.0
680610,17452.7
680642,16968.5
680528,17061.6
680605,17377.0
680235,15533.5
680214,15925.9
120380,10045.2
120341,9924.8
120375,10141.3
120366,9392.2
120412,9440.9
120316,10365.6
120117,9954.5
120116,9868.6
370046,6011.6
370021,6511.3
370093,5885.1
370063,6085.7
400301,7615.9
380109,5334.9
430010,5984.6
390093,4797.4
400324,7620.5
400318,7556.7
400011,7205.5
390009,4424.1
390062,4932.5
380132,5218.8
530124,8523.2
530401,11207.8
530018,9806.8
530708,10009.2
530532,11051.3
530506,10562.4
530143,8277.5
530660,10464.2
530416,11237.0
530171,8482.3
530938,10417.4
530168,8593.8
530370,9737.3
530440,11465.7
530437,11271.8
530236,9126.7
532979,10959.7
533984,11326.1
530432,11160.5
530630,10046.3
530931,10579.4
530699,10973.9
530140,8341.9
530834,10379.8
530222,8730.6
600043,12857.9
600231,14071.8
600252,14170.4
600245,13718.3
600308,14731.7
600203,13423.1
600402,12019.4
600338,15211.3
600025,13337.1
600060,13237.6
600309,14802.8
600206,13515.7
600332,15386.5
600331,15329.8
600240,13723.8
600258,14120.5
600111,14209.4
600051,13340.7
600325,15363.7
640176,17208.9
640174,17215.0
640473,15967.3
640916,19229.6
640525,16552.7
640504,16394.6
640510,16291.7
641276,18106.3
640922,19029.1
640541,16767.5
640411,15988.6
642268,17418.2
640907,19434.6
610181,15395.9
640903,19374.9
640948,19038.1
640850,19008.5
640715,18449.0
640843,18721.2
640707,18630.4
640483,15651.9
640853,18926.0
640264,17451.9
640632,18094.4
610346,15771.7
610322,15254.9
642988,18229.7
644660,17452.4
613175,15396.9
612339,15653.2
640203,16476.8
640931,19060.1
640727,18396.3
640814,18584.6
643276,18023.9
640748,18445.5
640555,16613.8
610321,15292.2
640401,16343.7
640620,18045.4
643989,18284.7
642654,18014.4
643654,18061.7
610367,15844.0
610178,15491.2
640408,16290.8
642663,17677.0
642686,17528.8
611175,15376.6
640549,16847.8
640910,19439.7
643671,17930.0
640558,16766.7
640405,16390.4
640409,15996.6
610115,15115.2
431008,4072.3
320076,4518.7
330068,4646.8
190002,2628.2
330096,4797.4
320124,3779.7
190463,2567.9
320059,4865.1
320051,4807.7
320096,4125.9
380015,4119.5
210043,3419.4
210040,3482.2
382003,4066.0
331038,4300.5
200813,2791.7
320115,4684.2
320109,4188.3
322104,4050.8
384002,3938.6
320110,4230.4
440003,7701.0
440001,7817.9
510190,14915.6
510766,13826.9
510107,14962.5
510102,15005.9
510121,14655.7
510558,14408.9
510473,15435.8
510568,14309.6
510701,14293.8
510570,14403.4
511527,14177.8
510738,14114.0
510227,15597.3
510707,14435.2
510239,15870.9
510710,14433.1
510642,14124.4
510459,15397.1
510714,14484.8
510420,14971.9
510605,14449.4
821105,13832.6
823642,14525.0
821163,14133.8
820130,13687.3
822170,13948.8
821169,13900.9
821603,14617.0
821207,13956.1
824613,14667.9
821301,14573.1
823313,15027.0
824274,14262.5
821128,13836.0
820191,14291.4
822101,13944.1
824196,14172.4
821109,13826.6
820652,14352.4
822642,14521.3
822204,13887.0
140102,6204.6
140109,6350.8
140093,6149.2
270032,6555.7
140158,5477.1
130003,7956.6
271011,6922.6
140021,5803.7
143062,4626.3
271020,7175.6
140132,4139.8
140131,4121.1
751501,18795.3
750317,18179.0
751354,18660.2
750417,18862.9
750413,18857.6
751341,18396.4
750327,18181.7
750300,18111.0
752354,18700.9
754354,18747.9
754507,18721.3
791453,12449.1
543331,13017.3
543279,12098.6
543183,13391.1
544305,12238.5
540114,12328.5
541124,12795.0
540154,13311.0
541226,12587.2
543123,12616.9
541208,12236.2
542318,12806.6
545203,12445.7
793408,11917.8
792408,11892.8
544320,12603.7
544326,13004.0
543212,12520.5
541333,12953.5
542334,13318.8
