postal_code,num_unique_hawker_500m,num_unique_hawker_1km,walking_dist_hawker_m
610357,1,1,419.0
610153,0,1,1036.0
611165,1,1,791.0
611166,1,1,855.0
612165,1,1,739.0
612175,1,1,345.0
612166,1,1,788.0
613175,1,1,352.0
610157,0,1,904.0
610158,0,1,861.0
610180,1,1,139.0
610178,1,1,194.0
610177,1,1,174.0
610184,1,1,234.0
640201,1,2,621.0
640198,1,2,349.0
640200,1,2,536.0
640204,1,2,522.0
640203,1,2,571.0
640261,0,1,758.0
640221,1,2,227.0
610365,1,1,549.0
610367,1,1,580.0
610349,0,2,796.0
640436,0,1,746.0
640437,0,1,848.0
640444,1,1,432.0
640443,1,1,456.0
640426,0,1,933.0
642276,0,0,1710.0
643273,0,0,1631.0
642680,0,2,1149.0
642686,0,2,988.0
642683,0,2,1128.0
641683,0,2,1092.0
643685,0,1,1027.0
640691,0,1,1211.0
642682,0,2,1071.0
643272,0,0,1505.0
641271,0,0,1606.0
644271,0,0,1514.0
642272,0,0,1457.0
643271,0,0,1547.0
643276,0,0,1777.0
640461,1,1,490.0
640467,1,1,674.0
640415,0,1,1133.0
640401,0,1,766.0
640551,1,2,437.0
640547,0,2,670.0
640408,0,1,1040.0
640559,0,1,753.0
640452,1,2,323.0
640553,1,1,586.0
640416,0,1,1161.0
640453,1,2,332.0
640404,0,1,920.0
645517,0,2,799.0
641517,0,2,773.0
643517,0,2,795.0
510614,0,0,1455.0
640529,1,2,491.0
641654,0,1,668.0
640637,1,1,168.0
642648,1,1,369.0
642652,0,1,646.0
643652,0,1,718.0
643654,0,1,773.0
641653,1,1,679.0
643653,0,1,846.0
640641,1,1,181.0
642649,1,1,441.0
642654,0,1,707.0
642653,0,1,766.0
642650,1,1,489.0
643648,1,1,307.0
640603,1,1,604.0
640604,1,1,577.0
640602,1,1,516.0
643683,0,2,1114.0
642675,0,1,1100.0
641662,0,1,945.0
643662,0,1,1081.0
642664,0,1,995.0
643677,0,2,1184.0
643660,0,1,1074.0
642676,0,2,1081.0
642684,0,2,1043.0
642667,1,1,593.0
642674,0,1,803.0
641670,0,1,910.0
640620,1,1,351.0
643663,0,1,830.0
642658,0,1,790.0
643658,0,1,734.0
642659,0,1,833.0
640610,0,1,690.0
640634,1,1,397.0
641659,0,1,919.0
640611,1,1,605.0
640619,1,1,405.0
640606,1,1,480.0
644658,0,1,713.0
641658,0,1,779.0
640633,1,1,442.0
640609,0,1,638.0
641672,1,1,675.0
640747,0,1,901.0
640733,0,1,706.0
640755,0,1,1182.0
640764,0,1,1227.0
640848,0,1,903.0
640823,0,1,863.0
640832,1,1,483.0
640833,1,1,472.0
640825,0,1,827.0
640863,0,1,1191.0
640853,0,1,979.0
640836,1,1,556.0
640865,0,1,1259.0
640818,1,1,635.0
640819,0,1,697.0
640856,0,1,865.0
640847,0,1,842.0
640846,0,1,891.0
640941,0,1,1197.0
640909,0,0,1465.0
640961,0,1,698.0
640931,0,1,1001.0
644989,0,1,870.0
642989,0,1,872.0
643989,0,1,870.0
610352,0,1,709.0
610321,1,1,686.0
610326,1,1,393.0
610324,1,1,535.0
610330,1,1,750.0
610360,1,1,347.0
610359,1,1,326.0
611164,1,1,735.0
611175,1,1,448.0
610156,0,1,999.0
610181,1,1,180.0
610179,1,1,168.0
610115,1,1,498.0
641274,0,0,1716.0
641682,0,2,1115.0
641680,0,2,1131.0
643274,0,0,1734.0
642274,0,0,1835.0
640470,1,2,564.0
640471,1,1,686.0
640469,1,1,577.0
640548,0,2,639.0
640405,0,1,1011.0
640549,1,2,581.0
640407,0,1,1080.0
640558,0,1,714.0
640410,0,1,1300.0
640556,1,1,647.0
640409,0,1,1292.0
644656,0,1,770.0
641656,0,1,747.0
643656,0,1,775.0
642656,0,1,702.0
642665,0,1,822.0
642669,0,1,950.0
643669,0,1,863.0
644669,0,1,929.0
641669,0,1,991.0
641671,0,1,854.0
640608,1,1,602.0
641666,0,1,669.0
640626,1,1,227.0
640627,1,1,303.0
640607,1,1,519.0
642666,0,1,728.0
643671,0,1,742.0
640629,1,1,441.0
640628,1,1,367.0
640630,1,1,518.0
642671,0,1,803.0
640701,1,1,304.0
640709,1,1,419.0
640708,1,1,391.0
640710,1,1,391.0
640714,1,1,325.0
640761,0,1,1193.0
640752,0,1,1124.0
640760,0,1,1223.0
640831,1,1,596.0
640841,0,1,715.0
640861,0,1,1136.0
640859,0,1,1126.0
640830,0,1,663.0
640829,0,1,584.0
640860,0,1,1075.0
640828,0,1,682.0
640862,0,1,1205.0
640910,0,0,1420.0
640906,0,0,1585.0
610334,0,1,799.0
610335,0,1,864.0
610333,0,1,893.0
611331,1,1,764.0
610154,0,1,1082.0
610151,0,1,1108.0
610163,0,1,719.0
610159,0,1,814.0
610162,0,1,757.0
610160,0,1,760.0
190006,2,3,136.0
431009,1,3,202.0
431007,1,3,78.0
431008,1,3,161.0
200805,2,3,658.0
320007,1,3,693.0
190001,2,3,61.0
190003,2,2,248.0
190002,2,3,170.0
332038,2,3,445.0
330028,1,2,85.0
330043,2,3,471.0
330023,1,2,243.0
330047,1,2,726.0
330030,1,3,159.0
333010,1,1,553.0
332010,0,2,632.0
330044,1,3,626.0
330026,1,2,156.0
330024,1,3,179.0
333038,2,3,445.0
331010,0,2,708.0
330008,1,1,459.0
330007,1,1,406.0
190462,2,4,386.0
190463,2,4,330.0
210049,1,3,564.0
210050,1,3,490.0
210015,0,3,830.0
210012,1,3,658.0
200801,2,4,624.0
330093,1,2,303.0
330072,1,3,287.0
330057,1,3,347.0
330097,1,3,355.0
330073,1,3,194.0
330094,1,3,268.0
330068,1,3,75.0
330096,1,3,298.0
330095,1,3,276.0
210010,1,3,411.0
320033,0,4,674.0
320035,1,3,707.0
320049,0,5,728.0
320034,0,3,730.0
320027,0,3,666.0
320032,1,3,614.0
320038,2,4,676.0
320028,0,3,646.0
431002,2,3,213.0
431005,1,3,154.0
431003,2,3,112.0
431004,1,3,130.0
431006,1,3,192.0
320059,0,5,850.0
320065,0,4,873.0
320058,0,5,848.0
320053,0,5,729.0
322117,0,3,999.0
321117,0,3,1061.0
321116,0,4,914.0
322116,0,4,958.0
330065,1,3,289.0
330063,1,3,220.0
330064,1,3,234.0
330066,1,3,182.0
431014,1,3,331.0
431001,2,3,241.0
200804,2,3,605.0
200806,2,3,691.0
320076,2,2,359.0
320077,2,2,382.0
320123,0,4,925.0
324113,1,3,498.0
325113,1,3,527.0
190468,2,3,116.0
190467,2,3,157.0
210044,1,3,112.0
210684,0,4,975.0
210685,0,3,977.0
321026,1,4,569.0
321025,1,4,589.0
320005,0,3,789.0
320008,0,3,790.0
320006,1,3,688.0
320003,1,4,687.0
322002,0,3,793.0
320014,0,4,667.0
321020,0,4,814.0
321107,1,3,544.0
321105,1,3,396.0
322101,1,3,357.0
381008,1,2,456.0
380016,1,3,59.0
381005,1,3,427.0
380011,1,3,240.0
382008,1,2,501.0
380012,1,3,296.0
320097,2,4,356.0
320086,2,4,129.0
320082,2,3,235.0
320075,2,3,502.0
320085,2,3,447.0
320074,2,3,442.0
320093,2,4,242.0
330034,1,3,152.0
190015,2,3,237.0
334038,1,3,534.0
331039,2,3,574.0
331038,2,3,505.0
330022,1,3,316.0
330005,1,2,548.0
330004,1,2,638.0
330006,1,2,476.0
210041,1,3,134.0
210038,1,3,218.0
210040,1,1,308.0
210039,1,1,299.0
210043,1,1,231.0
190466,2,3,194.0
210013,0,3,745.0
330058,1,3,408.0
332059,1,3,251.0
330060,1,3,260.0
210009,1,3,424.0
200813,2,3,539.0
200816,2,3,663.0
320030,1,3,534.0
320029,0,3,630.0
431010,1,3,209.0
320104,0,0,1385.0
320106,0,0,1391.0
321101,0,4,948.0
321103,1,5,657.0
320107,0,5,676.0
321018,0,3,895.0
321016,0,3,901.0
321017,0,3,948.0
321019,0,4,856.0
210051,1,3,198.0
431012,1,3,214.0
320078,2,2,452.0
321108,1,3,666.0
323113,1,3,514.0
320122,0,4,938.0
322113,1,3,600.0
320111,1,3,772.0
324108,1,3,613.0
320121,1,4,903.0
320124,0,4,853.0
320120,1,4,950.0
323108,1,3,641.0
300069,1,3,562.0
210046,1,4,188.0
210681,0,2,823.0
322026,1,4,492.0
322004,1,3,652.0
320018,0,4,714.0
320015,0,4,776.0
320009,1,4,666.0
320011,1,3,562.0
320019,0,4,766.0
322106,1,3,458.0
322103,1,4,363.0
383008,1,2,356.0
380015,1,4,153.0
382003,1,3,309.0
381014,1,4,151.0
381002,1,3,248.0
384002,1,3,365.0
383002,1,3,350.0
382002,1,3,284.0
383003,1,3,368.0
384003,1,3,380.0
380013,1,3,213.0
320099,2,3,363.0
320096,2,4,350.0
323101,2,3,412.0
320100,2,4,373.0
320094,2,4,378.0
320083,2,3,368.0
321112,2,2,568.0
321109,2,4,597.0
330049,0,2,874.0
320101,0,0,1388.0
320103,0,0,1454.0
330009,1,1,508.0
210037,1,3,172.0
190461,2,4,441.0
210048,1,2,323.0
211048,1,2,296.0
210011,1,3,610.0
330056,1,2,434.0
330053,1,2,484.0
330055,1,2,449.0
330059,1,3,351.0
330054,1,2,507.0
431011,1,3,261.0
320102,0,0,1468.0
200807,1,3,726.0
320119,1,4,940.0
320109,1,3,720.0
190012,2,3,247.0
321021,0,4,837.0
321022,0,4,862.0
322104,1,3,364.0
380038,1,3,681.0
380039,0,3,715.0
380014,1,3,187.0
381003,1,3,256.0
323104,2,3,433.0
320113,2,3,540.0
321111,2,4,652.0
320115,2,3,602.0
321110,2,4,639.0
320114,2,3,500.0
320108,0,5,698.0
320105,0,5,797.0
321106,0,5,767.0
320110,1,3,775.0
440015,1,2,352.0
440016,1,2,427.0
440046,1,2,491.0
440034,1,2,613.0
440033,0,2,779.0
440047,1,2,532.0
440031,0,2,751.0
440035,1,2,675.0
440030,0,2,756.0
440032,0,2,742.0
440064,1,2,516.0
440067,1,2,589.0
440065,1,2,541.0
440066,1,2,530.0
440006,1,1,368.0
440008,1,1,255.0
440058,1,2,305.0
440019,1,2,315.0
440004,1,1,297.0
440059,1,1,169.0
440057,1,1,188.0
440005,1,1,317.0
440020,1,2,346.0
440007,1,1,385.0
440045,1,2,567.0
440076,1,3,255.0
440075,1,3,312.0
440062,1,2,455.0
440060,1,2,358.0
510611,0,0,1358.0
440061,1,2,407.0
440063,1,2,498.0
440017,1,2,435.0
440054,1,1,199.0
440018,1,2,484.0
440055,1,2,306.0
440027,1,2,494.0
440043,1,2,436.0
440028,1,2,560.0
440044,1,2,473.0
440029,1,2,628.0
440072,1,3,408.0
440077,1,2,401.0
440079,1,2,260.0
440078,1,2,344.0
440073,1,3,405.0
440014,1,1,334.0
440012,1,1,193.0
440001,1,1,415.0
440002,1,1,433.0
440003,1,1,441.0
510142,0,0,2055.0
511528,0,1,623.0
513527,0,1,698.0
514527,0,1,665.0
512527,0,1,759.0
500005,1,1,249.0
500001,1,1,89.0
500004,1,1,125.0
511530,1,1,645.0
514530,1,1,820.0
510612,0,1,1315.0
510613,0,0,1388.0
510635,0,0,1713.0
513530,1,1,895.0
510639,0,0,1651.0
510640,0,0,1500.0
512530,1,1,981.0
510634,0,0,1703.0
510641,0,0,1614.0
510705,0,0,1973.0
510736,0,0,2024.0
510703,0,0,2069.0
510738,0,0,2122.0
510701,0,0,1956.0
510700,0,0,1897.0
510632,0,0,1678.0
510631,0,0,1618.0
510633,0,0,1646.0
510627,0,0,1544.0
510479,0,1,1046.0
510483,0,1,1327.0
510440,0,1,1550.0
510481,0,1,1127.0
510231,0,0,1464.0
510480,0,1,1116.0
510478,0,1,1076.0
510482,0,1,1253.0
510484,0,0,1382.0
510232,0,0,1357.0
510487,0,0,1214.0
510470,0,1,994.0
510451,0,1,1257.0
510450,0,1,1296.0
510477,0,1,1010.0
510473,0,1,903.0
510405,1,1,834.0
510417,1,1,878.0
510416,1,1,928.0
510426,0,1,1113.0
510411,1,1,722.0
510469,0,1,1035.0
510467,0,1,940.0
510476,0,1,951.0
510425,0,1,1009.0
510427,0,1,1179.0
510452,0,1,1174.0
510475,0,1,831.0
510446,0,1,1317.0
510442,0,1,1388.0
510423,0,1,971.0
510472,0,1,961.0
510409,1,1,676.0
510412,1,1,738.0
510421,1,1,868.0
510119,0,1,1234.0
510109,0,1,1267.0
510139,0,0,2048.0
510126,0,1,1540.0
510121,0,1,1293.0
510124,0,1,1495.0
510125,0,1,1428.0
510146,0,0,2192.0
510181,0,0,2132.0
510110,0,1,1243.0
510112,0,1,1410.0
510114,0,1,1150.0
510145,0,0,2172.0
510185,0,0,1940.0
510117,0,1,1200.0
510143,0,0,2295.0
510127,0,1,1531.0
510103,0,1,1530.0
510105,0,1,1372.0
510104,0,0,1525.0
510190,0,0,1804.0
510188,0,0,1911.0
510102,0,1,1538.0
510106,0,1,1440.0
510151,0,0,2401.0
510148,0,0,2450.0
510212,0,0,1717.0
510252,0,0,2039.0
510213,0,0,1753.0
510256,0,0,2292.0
510214,0,0,1872.0
510275,0,0,2382.0
510216,0,0,1818.0
510229,0,0,1585.0
510257,0,0,2205.0
511526,0,1,965.0
510569,0,1,608.0
513526,0,1,885.0
511525,0,1,823.0
512524,0,1,682.0
512528,1,1,601.0
511524,1,1,646.0
513524,0,1,734.0
514526,0,1,815.0
510551,0,1,1128.0
513528,1,1,544.0
510554,0,1,1012.0
511527,0,1,803.0
513525,0,1,735.0
510558,0,1,1148.0
510568,0,1,709.0
512526,0,1,926.0
510559,0,1,1225.0
510514,0,1,1207.0
510516,0,1,1114.0
510520,0,1,963.0
510513,0,1,1214.0
510517,0,1,1150.0
510521,0,1,1012.0
510574,0,1,913.0
510571,0,1,828.0
510573,0,1,950.0
510572,0,1,926.0
510570,0,1,810.0
510772,0,1,2084.0
510746,0,0,2244.0
510749,0,0,2347.0
510756,0,0,2260.0
510758,0,0,2146.0
510766,0,0,2184.0
510771,0,1,2114.0
510760,0,0,2189.0
510774,0,1,2065.0
510765,0,0,2348.0
510751,0,0,2327.0
510773,0,1,2168.0
510777,0,1,2015.0
510747,0,0,2296.0
510754,0,0,2304.0
510762,0,0,2177.0
510767,0,1,2219.0
510775,0,1,1993.0
510753,0,0,2333.0
510718,0,0,2169.0
510615,0,0,1419.0
510610,0,0,1395.0
510636,0,0,1633.0
510707,0,0,1857.0
510739,0,0,2048.0
510737,0,0,2115.0
510626,0,0,1469.0
510628,0,0,1464.0
510629,0,0,1593.0
510630,0,0,1582.0
510485,0,0,1310.0
510461,0,1,1390.0
510234,0,0,1515.0
510474,0,1,760.0
510407,1,1,637.0
510429,0,1,1271.0
510414,0,1,992.0
510187,0,0,1939.0
510184,0,0,2000.0
510141,0,0,1945.0
510180,0,0,2060.0
510113,0,1,1324.0
510186,0,0,1981.0
510182,0,0,2131.0
510140,0,0,2013.0
510183,0,0,2054.0
510198,0,0,1713.0
510189,0,0,1892.0
510192,0,0,1756.0
510193,0,0,1843.0
510194,0,0,1862.0
510199,0,0,1669.0
510147,0,0,2329.0
510149,0,0,2524.0
510225,0,0,1700.0
510274,0,0,2290.0
510227,0,0,1714.0
510273,0,0,2306.0
510255,0,0,2224.0
510253,0,0,2130.0
510230,0,0,1520.0
510254,0,0,2244.0
510557,0,1,1123.0
510560,0,1,1077.0
510565,0,1,797.0
510566,0,1,735.0
510555,0,1,956.0
510553,0,1,1031.0
510552,0,1,1101.0
510519,0,1,998.0
510518,0,1,1074.0
510575,0,1,851.0
510576,0,1,844.0
510776,0,1,2069.0
510761,0,0,2193.0
510757,0,0,2196.0
510759,0,0,2053.0
510741,0,0,2047.0
510750,0,0,2315.0
510763,0,0,2254.0
510769,0,1,2237.0
510748,0,0,2270.0
510744,0,0,2234.0
510768,0,1,2271.0
510742,0,0,2114.0
510719,0,0,2100.0
510725,0,0,2257.0
510721,0,0,2207.0
510601,0,0,1120.0
510609,0,0,1270.0
510603,0,1,1134.0
510605,0,0,1242.0
510608,0,1,1223.0
510607,0,0,1307.0
510536,1,1,528.0
510535,1,1,578.0
510531,1,1,654.0
510532,1,1,740.0
510644,0,0,1923.0
510648,0,0,1822.0
510646,0,0,1942.0
510649,0,0,1899.0
510643,0,0,1876.0
510645,0,0,1978.0
510647,0,0,1809.0
510460,0,1,1432.0
510456,0,1,1315.0
510459,0,1,1518.0
510448,0,1,1347.0
510418,1,1,703.0
510454,0,1,1224.0
510413,1,1,844.0
510471,0,1,1011.0
510135,0,0,1832.0
510128,0,1,1476.0
510129,0,1,1434.0
510137,0,0,1746.0
510111,0,1,1364.0
510136,0,0,1813.0
510134,0,0,1646.0
510101,0,0,1606.0
510108,0,1,1449.0
510155,0,0,2294.0
510160,0,0,2225.0
510158,0,0,2113.0
510244,0,0,1835.0
510248,0,0,1872.0
510238,0,0,1586.0
510243,0,0,1783.0
510246,0,0,1776.0
510237,0,0,1517.0
510235,0,0,1590.0
510222,0,0,1812.0
510271,0,0,2264.0
510206,0,0,2072.0
510269,0,0,2219.0
510205,0,0,2126.0
510240,0,0,1661.0
510210,0,0,1854.0
510247,0,0,1827.0
510208,0,0,1939.0
510217,0,0,1799.0
510218,0,0,1888.0
510207,0,0,1981.0
510239,0,0,1667.0
510464,0,1,1271.0
510466,0,1,1152.0
510463,0,1,1229.0
510547,0,1,990.0
510544,0,1,849.0
510549,0,1,1148.0
510538,1,1,671.0
510537,1,1,618.0
510504,0,1,964.0
510500,0,1,796.0
510508,0,1,1038.0
510503,0,1,883.0
510509,0,1,1087.0
510501,0,1,749.0
510502,0,1,806.0
510506,0,1,941.0
510583,0,1,674.0
510586,1,1,563.0
510585,0,1,614.0
510581,0,1,777.0
510781,0,1,1812.0
510782,0,1,1731.0
510780,0,1,1917.0
510778,0,1,1913.0
510717,0,0,2138.0
510716,0,0,2080.0
510712,0,0,1952.0
510714,0,0,1986.0
822672,0,2,1285.0
823672,0,2,1485.0
821672,0,2,1293.0
822405,0,2,1046.0
821405,0,2,1109.0
821408,0,2,934.0
822408,0,2,869.0
823408,0,2,806.0
822623,0,0,1620.0
823622,0,0,1479.0
823624,0,0,1505.0
824601,0,1,983.0
821623,0,0,1598.0
822622,0,0,1470.0
823602,0,1,946.0
823601,0,1,1041.0
822659,0,0,2211.0
823659,0,0,2173.0
823210,0,0,1405.0
823209,0,0,1317.0
821233,0,1,2285.0
821222,0,1,1851.0
822221,0,1,1715.0
823232,0,1,2231.0
823224,0,1,1763.0
822327,0,1,1369.0
821256,0,0,1433.0
822256,0,0,1355.0
821120,0,0,2542.0
821683,0,0,1667.0
821662,0,0,2038.0
821661,0,0,1874.0
822120,0,0,2604.0
823684,0,0,1602.0
821122,0,0,2455.0
822122,0,0,2520.0
822683,0,0,1602.0
822673,0,2,1359.0
823670,0,0,1475.0
821673,0,2,1296.0
821670,0,1,1364.0
822669,0,0,1522.0
822406,0,2,1240.0
823406,0,2,1163.0
821622,0,0,1517.0
821602,0,1,855.0
823613,0,1,810.0
821663,0,0,1963.0
821664,0,0,1893.0
821666,0,0,1519.0
824306,1,2,438.0
822613,0,1,764.0
823665,0,0,1445.0
822259,0,0,1609.0
822288,0,1,819.0
822289,0,1,1009.0
821208,0,1,1146.0
823208,0,1,1132.0
822208,0,1,1128.0
822210,0,0,1353.0
822209,0,0,1345.0
823207,0,0,1286.0
821209,0,0,1378.0
821289,0,1,1006.0
822305,1,1,528.0
823604,0,1,837.0
824211,0,0,1352.0
822310,0,1,808.0
822211,0,0,1290.0
821310,1,1,779.0
823308,0,1,934.0
822212,0,0,1360.0
823310,0,1,1003.0
822308,0,1,882.0
821308,0,1,779.0
821211,0,1,1232.0
822314,0,1,1234.0
821316,0,1,1080.0
821314,0,1,1161.0
823266,0,1,1321.0
821261,0,1,1279.0
822266,0,1,1240.0
822315,0,1,1338.0
821224,0,1,1898.0
823220,0,1,1553.0
821234,0,1,2077.0
821221,0,1,1625.0
822224,0,1,1860.0
822220,0,1,1639.0
821312,0,2,1145.0
821313,1,2,681.0
823327,0,2,1083.0
822325,0,1,1489.0
821327,0,1,1255.0
821325,0,1,1498.0
823322,0,1,1760.0
824256,0,0,1495.0
824322,0,1,1772.0
823326,0,2,1101.0
823661,0,0,1908.0
820135,0,0,2731.0
820133,0,0,2359.0
823683,0,0,1667.0
822109,0,0,2270.0
821172,0,0,2153.0
824684,0,0,1588.0
820130,0,0,2306.0
823126,0,0,2284.0
821682,0,0,1797.0
821684,0,0,1703.0
821126,0,0,2286.0
822682,0,0,1730.0
820138,0,0,2355.0
823662,0,0,2049.0
821171,0,0,2273.0
823172,0,0,2164.0
824174,0,0,1757.0
822121,0,0,2373.0
822104,0,0,1799.0
821671,0,1,1244.0
822670,0,1,1426.0
824672,0,2,1467.0
823673,0,2,1465.0
821105,0,0,1734.0
822671,0,2,1214.0
822176,0,0,1573.0
820114,0,0,2187.0
821614,0,1,903.0
823615,0,1,969.0
821668,0,1,1309.0
822615,0,1,917.0
821615,0,1,862.0
822614,0,1,1014.0
822105,0,0,1683.0
820116,0,0,2142.0
820193,0,0,1412.0
822668,0,1,1399.0
822107,0,0,1657.0
821104,0,0,1675.0
820112,0,0,1789.0
820117,0,0,1790.0
821406,0,2,1217.0
821409,0,1,1059.0
822161,0,0,2241.0
821166,0,0,2466.0
821162,0,0,2084.0
821624,0,0,1436.0
823301,1,1,690.0
823623,0,0,1585.0
820649,0,0,2039.0
823303,0,1,687.0
822624,0,0,1502.0
820293,0,1,814.0
820294,0,1,861.0
821303,0,1,754.0
822163,0,0,2208.0
822602,0,1,907.0
821165,0,0,2320.0
821301,0,1,724.0
820298,0,1,935.0
820296,0,1,1059.0
820652,0,0,2106.0
820643,0,0,2106.0
821163,0,0,2233.0
821160,0,0,2308.0
820297,0,1,966.0
821619,0,1,1129.0
824612,0,1,714.0
823612,1,1,614.0
821635,0,0,1490.0
821679,1,2,570.0
823619,0,1,1141.0
821665,0,0,1372.0
822612,0,1,672.0
822619,0,1,1070.0
821612,0,1,811.0
824619,0,1,1200.0
821617,0,0,1180.0
823635,0,0,1525.0
822676,0,1,843.0
821633,0,0,1387.0
821618,0,0,1384.0
824305,1,2,502.0
821676,0,1,831.0
823677,0,2,832.0
821667,0,0,1412.0
823676,0,1,909.0
821678,0,2,646.0
821636,0,0,1614.0
823638,0,0,1853.0
824618,0,0,1256.0
824617,0,0,1324.0
822678,0,2,665.0
823663,0,0,1922.0
823617,0,0,1272.0
824637,0,0,1830.0
822666,0,0,1591.0
823637,0,0,1832.0
821677,0,1,728.0
822665,0,0,1424.0
822633,0,0,1418.0
824613,0,1,858.0
823642,0,0,1825.0
822679,1,2,673.0
822667,0,0,1498.0
824677,0,2,827.0
823678,0,2,718.0
821637,0,0,1653.0
822663,0,0,1918.0
822632,0,0,1476.0
821659,0,0,2216.0
821168,0,0,2411.0
821167,0,0,2500.0
822168,0,0,2397.0
823658,0,0,2122.0
823167,0,0,2428.0
821658,0,0,2250.0
822169,0,0,2504.0
821106,0,0,1811.0
823267,0,1,1224.0
821204,0,0,1359.0
821269,0,1,1376.0
823169,0,0,2512.0
823259,0,0,1542.0
822268,0,0,1432.0
822106,0,0,1692.0
821205,0,0,1395.0
823269,0,1,1330.0
821101,0,0,1594.0
823268,0,1,1370.0
823258,0,0,1486.0
824268,0,1,1319.0
821270,0,1,1105.0
822110,0,0,1993.0
821258,0,0,1550.0
824196,0,0,1523.0
822269,0,1,1350.0
821170,0,0,2538.0
821196,0,0,1423.0
821268,0,0,1448.0
821259,0,0,1579.0
822267,0,1,1269.0
824168,0,0,2474.0
822203,0,0,1528.0
823168,0,0,2434.0
823270,0,1,1182.0
823110,0,0,2018.0
822258,0,0,1509.0
821173,0,0,1814.0
823106,0,0,1635.0
821169,0,0,2526.0
822270,0,1,1144.0
822175,0,0,1669.0
822204,0,0,1432.0
822173,0,0,1894.0
824199,0,1,1641.0
821128,0,0,2384.0
823128,0,0,2535.0
823289,0,1,997.0
821273,0,1,904.0
824273,0,1,996.0
821302,1,1,606.0
821274,0,1,849.0
824274,0,1,901.0
822207,0,0,1250.0
821288,0,1,872.0
822273,0,1,983.0
823306,1,2,387.0
823274,0,1,895.0
822274,0,1,826.0
824289,0,1,942.0
824302,1,1,602.0
823302,1,1,561.0
822302,1,1,614.0
821210,0,0,1334.0
823288,0,1,889.0
823273,0,1,1018.0
821306,1,2,385.0
822306,1,1,445.0
824207,0,1,1233.0
821207,0,0,1240.0
824301,1,1,642.0
821195,0,1,1026.0
821603,0,1,931.0
824195,0,1,1107.0
821604,0,1,759.0
822195,0,1,1695.0
825195,0,1,1104.0
822603,0,1,933.0
823195,0,1,1695.0
822604,0,1,786.0
821272,0,1,1002.0
824272,0,1,1058.0
822272,0,1,1028.0
821212,0,0,1427.0
821271,0,1,979.0
822271,0,1,937.0
823272,0,1,1090.0
824271,0,1,982.0
823271,0,1,879.0
822213,0,0,1443.0
823211,0,0,1336.0
821213,0,0,1550.0
822261,0,0,1306.0
822265,0,1,1279.0
823260,0,0,1409.0
821266,0,1,1163.0
824266,0,1,1295.0
822260,0,0,1447.0
823261,0,0,1362.0
823316,0,1,1183.0
821260,0,0,1407.0
821264,0,1,1073.0
823265,0,1,1241.0
821315,0,1,1261.0
822227,0,1,1917.0
822233,0,1,2216.0
822232,0,1,2135.0
823233,0,1,2199.0
821231,0,1,2028.0
822234,0,1,2137.0
822226,0,1,1858.0
821220,0,1,1726.0
823226,0,1,1752.0
822231,0,1,2078.0
821227,0,1,1930.0
822312,0,2,1031.0
823313,1,2,1169.0
822313,1,2,1229.0
823312,0,2,1101.0
822323,0,1,1466.0
822322,0,1,1688.0
821322,0,1,1465.0
821323,0,1,1266.0
823323,0,1,1496.0
823256,0,0,1425.0
823217,0,0,1591.0
821217,0,0,1712.0
824323,0,1,1499.0
820134,0,0,2731.0
822684,0,0,1645.0
824109,0,0,2293.0
821174,0,0,2049.0
822126,0,0,2339.0
823171,0,0,2280.0
824126,0,0,2332.0
822172,0,0,2109.0
823109,0,0,2322.0
823682,0,0,1681.0
821109,0,0,2221.0
822171,0,0,2239.0
824662,0,0,1962.0
822174,0,0,2080.0
822661,0,0,1905.0
823174,0,0,1820.0
820132,0,0,2359.0
823176,0,0,1642.0
820182,0,0,1594.0
820184,0,0,1656.0
824107,0,0,2208.0
821107,0,0,1650.0
822103,0,0,1525.0
820111,0,0,1730.0
824176,0,0,1718.0
821669,0,0,1503.0
820181,0,0,1548.0
820178,0,0,1475.0
823103,0,0,1573.0
824105,0,0,1567.0
823409,0,1,935.0
822162,0,0,2118.0
820647,0,0,1825.0
820295,0,1,995.0
820648,0,0,2039.0
820299,0,1,873.0
820191,0,0,1490.0
820190,0,0,1538.0
820646,0,0,1825.0
820645,0,0,1825.0
822166,0,0,2510.0
823618,0,0,1291.0
822664,0,0,1968.0
822641,0,0,1838.0
823641,0,0,1800.0
822638,0,0,1667.0
822642,0,0,1825.0
821638,0,0,1627.0
822617,0,0,1230.0
821641,0,0,1878.0
821642,0,0,1879.0
823679,1,2,681.0
824676,0,1,916.0
822658,0,0,2146.0
821203,0,0,1457.0
823204,0,0,1495.0
824101,0,0,1529.0
822102,0,0,1442.0
824175,0,0,1600.0
824110,0,0,2089.0
821202,0,0,1314.0
822202,0,0,1379.0
823102,0,0,1408.0
823199,0,1,1129.0
821175,0,0,1761.0
823170,0,0,2584.0
823173,0,0,2027.0
822101,0,0,1675.0
822196,0,0,1552.0
824102,0,0,1491.0
824201,0,0,1367.0
823196,0,0,1493.0
823175,0,0,1661.0
822199,0,1,1292.0
822197,0,1,1610.0
824106,0,0,1617.0
824204,0,0,1450.0
821110,0,0,1851.0
824128,0,0,2468.0
823213,0,0,1423.0
821265,0,1,1119.0
824265,0,1,1254.0
824316,0,1,1243.0
821232,0,1,2091.0
822217,0,1,1649.0
824217,0,0,1525.0
820185,0,0,1703.0
820183,0,0,1617.0
820118,0,0,1855.0
